customerid,cuscode,customer,total_sales_value,avg_invoice_value,invoice_count,active_months,first_purchase,last_purchase,unique_products,unique_categories,top_category,relationship_years,recency_days,purchase_frequency,category_concentration,behaviour_cluster,cluster_name,pca_x,pca_y
13591000000822,10303,Black Gold Maple Beverages,883544.92,12993.307647058824,57,45,2018-05-14,2025-09-25,7,3,FOOD SERVICE,7.37,117,1.267,0.3333,4,High Value One-Off,2.955250404643352,-2.031028360440672
13591000000824,10304,Black Gold Sage Exports,1841600.0,20237.362637362636,49,38,2018-04-30,2025-09-11,6,2,FOOD SERVICE,7.37,131,1.289,0.5,4,High Value One-Off,1.9793626395949142,-1.3766600429175209
13591000000826,10305,Oolong Willow Beverages,766440.48,19652.32,23,21,2018-09-10,2025-09-09,19,3,FOOD SERVICE,7.0,133,1.095,0.3333,4,High Value One-Off,2.433099206042664,-1.9170128209271344
13591000000828,10306,Darjeeling Orchid Trading,632494.0,11712.851851851852,30,26,2018-04-30,2025-09-15,17,3,FOOD SERVICE,7.38,127,1.154,0.3333,4,High Value One-Off,2.586865504847073,-1.9642675896330395
13591000000832,10308,Black Gold Cedar Distributors 810,131100.0,7711.764705882353,10,8,2018-06-22,2022-04-28,4,2,FOOD SERVICE,3.85,1363,1.25,0.5,4,High Value One-Off,0.4586632537781168,-0.697618460589148
13591000000834,10311,Silver Tip Hibiscus Exports 786,4083707.09,5104.6338625,529,69,2018-05-31,2025-09-30,106,4,GLOBAL,7.33,112,7.667,0.25,4,High Value One-Off,5.447816877501863,-1.2723342843207248
13591000000837,10312,Assam Orchid Beverages 861,17375727.71,3823.883738996479,3979,91,2018-04-05,2025-10-11,565,3,GLOBAL,7.52,101,43.725,0.3333,0,Loyal Medium Buyers,12.614020585526662,8.07941563453591
13591000000859,10326,Assam Cedar Trading 276,226716.0,113358.0,2,1,2024-03-29,2024-03-30,1,1,GLOBAL,0.0,661,2.0,1.0,1,High Frequency Buyers,-1.2514911117465526,0.561595879226369
13591000000871,10333,Black Gold Orchid Beverages ED3,12232185.24,130129.63021276596,85,60,2018-05-04,2025-09-30,8,2,RETAIL,7.41,112,1.417,0.5,4,High Value One-Off,2.5109477353771728,-1.3773163647768876
13591000000887,10343,Matcha Willow Exports 7B4,15200.0,7600.0,2,2,2021-03-16,2021-07-09,2,1,GLOBAL,0.31,1656,1.0,1.0,1,High Frequency Buyers,-1.5550542407415182,0.631776602645589
13591000000889,10344,Ceylon Palm Exports 53F,2819965.0,43384.07692307692,29,23,2018-11-30,2025-05-05,32,1,GLOBAL,6.43,260,1.261,1.0,3,Strategic High-Value,0.3291241005348077,-0.2116710252689115
13591000000891,10345,White Pearl Sage Imports 2B6,543415.0,60379.444444444445,6,6,2020-01-17,2021-01-11,7,1,GLOBAL,0.99,1835,1.0,1.0,1,High Frequency Buyers,-1.4153147713729208,0.612190800794697
13591000000893,10347,Matcha Willow Trading F16,572343.68,8416.818823529413,38,30,2019-03-22,2025-08-12,4,1,GLOBAL,6.39,161,1.267,1.0,3,Strategic High-Value,0.35481726304715255,-0.2836809509617159
13591000000899,10352,Golden Bud Clover Tea Works 70B,2000826.0,15273.480916030534,36,23,2018-12-14,2025-08-28,53,1,GLOBAL,6.7,145,1.565,1.0,3,Strategic High-Value,0.5382465150218336,-0.2197054907315932
13591000000901,10353,Darjeeling Maple Exports 6CA,2244508.0,47755.48936170213,18,14,2019-02-26,2025-09-18,28,1,GLOBAL,6.56,124,1.286,1.0,3,Strategic High-Value,0.17392189457195337,-0.21479942401400723
13591000000905,10355,Assam Willow Tea Works,180182.0,3276.0363636363636,6,6,2018-05-17,2024-12-06,32,1,GLOBAL,6.56,410,1.0,1.0,3,Strategic High-Value,-0.089886266515085,-0.16663654025838406
13591000000907,10358,Oolong Maple Trading 345,894795.0,63913.92857142857,12,11,2018-08-27,2025-06-20,5,1,GLOBAL,6.81,214,1.091,1.0,3,Strategic High-Value,-0.029271388708478535,-0.23608106201373005
13591000000913,10364,Golden Bud Jasmine Holdings 5F8,107500.0,35833.333333333336,3,3,2018-04-12,2020-09-08,3,1,GLOBAL,2.41,1960,1.0,1.0,1,High Frequency Buyers,-1.3525014346376625,0.537668035184208
13591000000919,10367,Darjeeling Cedar Holdings E53,1650775.0,183419.44444444444,9,8,2018-07-18,2024-07-22,6,1,GLOBAL,6.01,547,1.125,1.0,3,Strategic High-Value,-0.30880215189665994,-0.05696031611486443
13591000000921,10368,Assam Palm Tea Co. 36D,4533242.52,32150.656170212762,82,52,2018-05-21,2025-10-08,33,1,GLOBAL,7.38,104,1.577,1.0,3,Strategic High-Value,1.173542160955979,-0.38109372536627434
13591000000925,10372,TeaLeaf Jasmine Imports 179,61624.0,4108.266666666666,3,3,2019-06-18,2022-03-04,14,1,GLOBAL,2.71,1418,1.0,1.0,1,High Frequency Buyers,-1.0779699029241867,0.384022898742715
13591000000933,10378,Black Gold Fern Trading FF0,495000.0,247500.0,2,2,2021-06-09,2021-09-02,2,1,GLOBAL,0.23,1601,1.0,1.0,1,High Frequency Buyers,-1.5744172019208227,0.6581087182967876
13591000000935,10380,Darjeeling Bamboo Beverages 74C,21439247.0,223325.48958333334,26,23,2018-10-01,2025-08-15,36,1,GLOBAL,6.87,158,1.13,1.0,3,Strategic High-Value,0.469995474441653,-0.15449622931320464
13591000000939,10384,Assam Magnolia Tea Works D04,133108.0,5546.166666666667,4,4,2021-12-20,2025-07-07,15,1,GLOBAL,3.55,197,1.0,1.0,3,Strategic High-Value,-0.5508650032709089,0.02674937609596809
13591000000949,10391,GreenLeaf Willow Holdings 33D,1123650.0,224730.0,5,5,2021-07-16,2025-08-28,3,1,GLOBAL,4.12,145,1.0,1.0,3,Strategic High-Value,-0.5240822240633503,-0.0034460916881793534
13591000000951,10392,Herbal Ivy Beverages,23422642.5,251856.37096774194,73,50,2018-05-21,2025-09-04,27,1,GLOBAL,7.29,138,1.46,1.0,3,Strategic High-Value,1.0996240834352076,-0.23938202722603832
13591000000953,10393,Ceylon Hibiscus Distributors C7F,9405340.0,171006.18181818182,35,25,2018-06-15,2025-09-08,23,1,GLOBAL,7.23,134,1.4,1.0,3,Strategic High-Value,0.48793707012632426,-0.23756389000938496
13591000000959,10398,TeaLeaf Jasmine Trading,4340298.25,36169.152083333334,64,41,2018-04-19,2025-09-17,83,1,GLOBAL,7.41,125,1.561,1.0,3,Strategic High-Value,1.1941566680073497,-0.33074860340323003
13591000000961,10399,Silver Tip Bamboo Holdings,9824320.0,204673.33333333334,20,17,2018-09-12,2025-09-26,22,1,GLOBAL,7.04,116,1.176,1.0,3,Strategic High-Value,0.27040966415421575,-0.21856476791480786
13591000000965,10402,GreenLeaf Fern Tea Works C91,12000.0,12000.0,1,1,2018-08-21,2018-08-21,1,1,GLOBAL,0.0,2709,1.0,1.0,1,High Frequency Buyers,-1.9593076587900342,0.9089779550556498
13591000000969,10405,Darjeeling Palm Tea Works 8AA,833150.0,55543.333333333336,10,10,2018-05-18,2023-05-09,10,1,GLOBAL,4.97,987,1.0,1.0,3,Strategic High-Value,-0.5185655027027015,0.08242513697003388
13591000000971,10406,Sencha Fern Tea Works,13708178.48,311549.5109090909,37,29,2018-05-25,2025-02-28,28,1,GLOBAL,6.77,326,1.276,1.0,3,Strategic High-Value,0.4663621264656813,-0.14808059687287525
13591000000975,10412,Assam Palm Distributors 066,39750.0,13250.0,1,1,2018-09-11,2018-09-11,3,1,GLOBAL,0.0,2688,1.0,1.0,1,High Frequency Buyers,-1.9420294517422765,0.9046749670295944
13591000000977,10415,Matcha Ivy Trading 43E,9739358.0,19096.780392156863,224,74,2018-04-24,2025-09-30,119,1,GLOBAL,7.44,112,3.027,1.0,3,Strategic High-Value,2.3071514537376574,-0.11351478683339378
13591000000979,10436,Herbal Ivy Tea Works CB5,3584500.0,149354.16666666666,7,7,2018-07-20,2024-06-10,15,1,GLOBAL,5.89,589,1.0,1.0,3,Strategic High-Value,-0.3099885558148212,-0.040361871359715217
13591000000981,10438,Silver Tip Bamboo Exports,27933762.7,24353.759982563206,657,85,2018-04-04,2025-10-10,332,1,GLOBAL,7.52,102,7.729,1.0,3,Strategic High-Value,4.364544956856177,1.0850504690222642
13591000000985,10445,Ceylon Lotus Beverages 534,1918898.64,42642.191999999995,34,26,2018-05-18,2025-06-24,18,1,GLOBAL,7.1,210,1.308,1.0,3,Strategic High-Value,0.42447623324329153,-0.2897209454238597
13591000000987,10446,White Pearl Jasmine Beverages 416,2898530.0,93500.96774193548,25,22,2018-07-02,2025-08-26,11,1,GLOBAL,7.15,147,1.136,1.0,3,Strategic High-Value,0.3110580471343093,-0.30556682846476496
13591000000989,10447,Silver Tip Clover Tea Co.,37073349.26,243903.61355263158,94,53,2018-08-16,2025-10-01,71,1,GLOBAL,7.13,111,1.774,1.0,3,Strategic High-Value,1.4642357808713826,-0.09804087943329831
13591000000991,10448,Herbal Fern Tea Works,6348173.0,119776.84905660378,35,26,2018-05-18,2025-04-01,31,1,GLOBAL,6.87,294,1.346,1.0,3,Strategic High-Value,0.44515447703667266,-0.2076329962796675
13591000000995,10450,Darjeeling Ivy Holdings,15993305.0,177703.38888888888,34,24,2018-06-25,2025-07-15,60,1,GLOBAL,7.06,189,1.417,1.0,3,Strategic High-Value,0.6450967708298894,-0.1582041041853082
13591000000997,10451,Ceylon Hibiscus Exports,13742350.0,416434.8484848485,24,19,2018-06-28,2025-08-06,15,1,GLOBAL,7.11,167,1.263,1.0,3,Strategic High-Value,0.264014795039627,-0.15941578813950566
13591000001003,10454,TeaLeaf Hibiscus Tea Works,9769878.0,85700.68421052632,51,28,2018-09-21,2025-09-29,54,1,GLOBAL,7.02,113,1.821,1.0,3,Strategic High-Value,0.7436902812789405,-0.17646810788968473
13591000001017,10461,Darjeeling Lotus Tea Works 08A,369800.0,92450.0,3,2,2018-05-25,2020-02-17,4,1,GLOBAL,1.73,2164,1.5,1.0,1,High Frequency Buyers,-1.4960258676353284,0.7135720772358736
13591000001021,10464,Herbal Maple Tea Works,1293482.0,44602.8275862069,23,21,2019-05-15,2025-08-07,5,1,GLOBAL,6.23,166,1.095,1.0,3,Strategic High-Value,0.12793519790697613,-0.24697136791645738
13591000001025,10469,Assam Lotus Beverages 58C,14368.0,4789.333333333333,2,1,2018-08-27,2018-08-27,3,1,GLOBAL,0.0,2703,2.0,1.0,1,High Frequency Buyers,-1.88110151440741,1.0274398979230912
13591000001027,10470,Golden Bud Ivy Exports 83F,6829882.58,126479.30703703704,52,41,2018-11-09,2024-08-01,11,1,GLOBAL,5.73,537,1.268,1.0,3,Strategic High-Value,0.4290653552639251,-0.13733399352549028
13591000001031,10476,Ceylon Rosewood Beverages 23C,4175937.2800000003,134707.6541935484,18,14,2020-03-04,2025-08-06,24,1,GLOBAL,5.42,167,1.286,1.0,3,Strategic High-Value,-0.014709432258585817,-0.09309931045818931
13591000001033,10477,Ceylon Rosewood Beverages,356521.74,59420.29,2,2,2018-10-18,2019-01-24,6,1,GLOBAL,0.27,2553,1.0,1.0,1,High Frequency Buyers,-1.830486611011781,0.8551453357812133
13591000001037,10479,Black Gold Lotus Distributors,5882500.0,1176500.0,5,5,2021-03-12,2025-09-12,4,1,GLOBAL,4.5,130,1.0,1.0,3,Strategic High-Value,-0.5595113983376635,0.11132838667473426
13591000001039,10480,Oolong Bamboo Exports B97,3571250.0,510178.5714285714,7,6,2018-12-18,2023-12-23,2,1,GLOBAL,5.01,759,1.167,1.0,3,Strategic High-Value,-0.6010387646069839,0.13790223317471553
13591000001041,10482,Matcha Bamboo Imports,3299246.04,54987.434,43,33,2018-05-16,2025-08-21,27,1,GLOBAL,7.27,152,1.303,1.0,3,Strategic High-Value,0.6668864039099502,-0.33632366551681453
13591000001043,10486,Silver Tip Willow Tea Co. DD7,2904909.99,38732.133200000004,54,38,2018-05-04,2025-08-29,24,1,GLOBAL,7.32,144,1.421,1.0,3,Strategic High-Value,0.7795150227151663,-0.3485690601415536
13591000001045,10488,Oolong Cedar Trading 649,320750.0,13945.652173913044,18,16,2018-04-26,2022-12-28,8,1,GLOBAL,4.67,1119,1.125,1.0,3,Strategic High-Value,-0.46996816336756736,0.11778971808725112
13591000001049,10491,Ceylon Orchid Exports 2D6,2702495.0,28447.315789473683,71,44,2018-04-26,2025-08-11,22,1,GLOBAL,7.29,162,1.614,1.0,3,Strategic High-Value,0.9084844988011472,-0.3355302757102607
13591000001059,10498,Silver Tip Jasmine Imports E6E,5149075.0,643634.375,6,5,2020-11-16,2025-04-09,6,1,GLOBAL,4.39,286,1.2,1.0,3,Strategic High-Value,-0.5398407499789254,0.11088739432573562
13591000001069,10504,Silver Tip Clover Trading,108000.0,36000.0,2,1,2025-05-19,2025-05-19,3,1,GLOBAL,0.0,246,2.0,1.0,1,High Frequency Buyers,-1.0996798008255753,0.45385396044073195
13591000001073,10506,White Pearl Bamboo Tea Co.,1764095.0,588031.6666666666,3,3,2019-12-02,2023-07-25,2,1,GLOBAL,3.64,910,1.0,1.0,1,High Frequency Buyers,-0.9198063279427494,0.2729600487964663
13591000001075,10507,GreenLeaf Bamboo Trading,1722847.0,45338.07894736842,28,24,2018-06-22,2025-08-27,16,1,GLOBAL,7.18,146,1.167,1.0,3,Strategic High-Value,0.38910470767703276,-0.3248887294633123
13591000001081,10511,GreenLeaf Palm Holdings,422796.0,11126.21052631579,25,23,2019-04-11,2023-02-23,3,2,FOOD SERVICE,3.87,1062,1.087,0.5,4,High Value One-Off,0.8625303421472632,-0.857886034373713
13591000001093,10520,Golden Bud Jasmine Trading,204715.0,51178.75,3,3,2019-07-23,2022-01-10,3,1,GLOBAL,2.47,1471,1.0,1.0,1,High Frequency Buyers,-1.1899040325534669,0.4204103928615461
13591000001095,10521,Matcha Willow Holdings 434,30653.3,6130.66,5,3,2020-10-31,2023-08-16,2,1,GLOBAL,2.79,888,1.667,1.0,1,High Frequency Buyers,-0.9180367420615879,0.3333132939083493
13591000001099,10526,Black Gold Cedar Distributors 375,727125.0,16525.56818181818,25,22,2019-04-10,2025-05-23,16,1,GLOBAL,6.12,242,1.136,1.0,3,Strategic High-Value,0.17380378313816988,-0.22414390181286195
13591000001107,10530,TeaLeaf Clover Imports,4319.6,1079.9,2,2,2020-03-03,2022-09-15,2,1,GLOBAL,2.54,1223,1.0,1.0,1,High Frequency Buyers,-1.1229718896276562,0.3536082021086372
13591000001109,10531,Golden Bud Maple Tea Works,727415.58,26941.317777777775,27,23,2023-10-30,2025-10-07,3,1,RETAIL,1.94,105,1.174,1.0,3,Strategic High-Value,-0.37750386509365363,0.07283478473351755
13591000001115,10534,Sencha Ivy Distributors 6E5,3483300.0,248807.14285714287,11,9,2020-08-18,2025-10-03,8,1,GLOBAL,5.13,109,1.222,1.0,3,Strategic High-Value,-0.2472464857435066,-0.06306456456053716
13591000001119,10536,Oolong Maple Imports,1554893.5,37021.27380952381,26,20,2018-06-19,2024-11-07,20,1,GLOBAL,6.39,439,1.3,1.0,3,Strategic High-Value,0.1379853499430612,-0.15796744557572776
13591000001121,10537,Oolong Ivy Tea Works 764,326570.0,54428.333333333336,4,3,2020-02-13,2022-01-28,6,1,GLOBAL,1.96,1453,1.333,1.0,1,High Frequency Buyers,-1.2131346315352225,0.498891509374567
13591000001129,10541,GreenLeaf Orchid Imports 799,187700.0,23462.5,3,3,2018-09-05,2018-11-27,6,1,GLOBAL,0.23,2611,1.0,1.0,1,High Frequency Buyers,-1.8292721174229911,0.8617116478712021
13591000001143,10550,Oolong Willow Imports,233037.28,77679.09333333334,3,3,2024-10-04,2025-09-29,2,2,RETAIL,0.99,113,1.0,0.5,4,High Value One-Off,0.33931728171779507,-0.7665840345600312
13591000001151,10555,Golden Bud Rosewood Tea Co. 0FE,341401.69,6694.150784313725,35,17,2024-04-10,2025-10-08,4,3,GLOBAL,1.49,104,2.059,0.3333,4,High Value One-Off,1.627048795773338,-1.3422698011211276
13591000001153,10560,Sencha Magnolia Tea Co. CAE,161500.0,40375.0,2,2,2018-05-25,2019-10-28,3,1,GLOBAL,1.43,2276,1.0,1.0,1,High Frequency Buyers,-1.6039254833327603,0.6946950430634553
13591000001155,10561,Ceylon Ivy Distributors 5F2,366870.0,61145.0,4,2,2025-04-01,2025-08-26,4,1,GLOBAL,0.4,147,2.0,1.0,1,High Frequency Buyers,-0.9901624002550999,0.40058399403435485
13591000001157,10563,Oolong Willow Distributors 88E,17500.0,17500.0,1,1,2023-08-08,2023-08-08,1,1,GLOBAL,0.0,896,1.0,1.0,1,High Frequency Buyers,-1.3808659640168928,0.4831519226960618
13591000001164,10573,TeaLeaf Magnolia Tea Works 59F,3802159.45,13482.834929078015,163,66,2018-05-31,2025-10-01,118,1,GLOBAL,7.34,111,2.47,1.0,3,Strategic High-Value,2.023936634688804,-0.2409807622704663
13591000001169,10577,Assam Palm Tea Works,431282.5,21564.125,12,4,2019-03-07,2021-01-18,10,1,GLOBAL,1.87,1828,3.0,1.0,1,High Frequency Buyers,-1.1859012855674513,0.7944399097175499
13591000001171,10580,Sencha Clover Beverages 107,8220865.76,29048.995618374556,125,67,2018-04-26,2025-10-03,94,1,GLOBAL,7.44,109,1.866,1.0,3,Strategic High-Value,1.876189226701258,-0.3524723720158071
13591000001173,10581,Matcha Magnolia Tea Co.,527068.32,3513.7888,127,50,2018-07-31,2025-08-30,25,1,GLOBAL,7.08,143,2.54,1.0,3,Strategic High-Value,1.1237014247483128,-0.19134993478903364
13591000001175,10582,Assam Willow Distributors D47,19178944.6,155926.37886178863,115,65,2018-04-04,2025-10-02,17,1,GLOBAL,7.5,110,1.769,1.0,3,Strategic High-Value,1.4407367247115694,-0.2998081778740523
13591000001179,10586,Golden Bud Jasmine Distributors C6A,10206818.56,226818.19022222224,29,25,2018-06-15,2025-09-02,11,1,GLOBAL,7.22,140,1.16,1.0,3,Strategic High-Value,0.39717640212221905,-0.2619055204033222
13591000001189,10594,White Pearl Rosewood Tea Works B28,1553224.2,64717.674999999996,20,16,2019-05-07,2025-05-23,12,1,GLOBAL,6.05,242,1.25,1.0,3,Strategic High-Value,0.02036517058799517,-0.16515414805058207
13591000001199,10602,White Pearl Ivy Tea Co. 9FA,29100.0,14550.0,2,2,2020-06-25,2020-12-23,2,1,GLOBAL,0.5,1854,1.0,1.0,1,High Frequency Buyers,-1.5940908478357176,0.664370550434227
13591000001205,10607,Ceylon Rosewood Trading,8082698.350000001,149679.5990740741,45,20,2018-07-06,2025-10-03,22,1,GLOBAL,7.24,109,2.25,1.0,3,Strategic High-Value,0.44904472181520716,-0.11054016852102139
13591000001209,10610,GreenLeaf Hibiscus Beverages 61C,272540.0,90846.66666666667,3,3,2020-05-15,2021-05-03,1,1,GLOBAL,0.97,1723,1.0,1.0,1,High Frequency Buyers,-1.4825482480982497,0.6027592995949762
13591000001213,10613,Silver Tip Rosewood Tea Co.,28906050.3,298000.518556701,75,40,2018-08-02,2025-09-08,11,1,GLOBAL,7.1,134,1.875,1.0,3,Strategic High-Value,0.8255315842642096,-0.07685971649100054
13591000001215,10614,Sencha Sage Imports 27E,5190727.43,144186.87305555554,4,3,2018-04-23,2018-12-28,35,1,GLOBAL,0.68,2580,1.333,1.0,1,High Frequency Buyers,-1.5818028645277595,0.90983245881312
13591000001217,10615,Silver Tip Clover Distributors DCF,43498.4,1060.9365853658537,22,21,2020-02-27,2025-08-04,3,1,GLOBAL,5.43,169,1.048,1.0,3,Strategic High-Value,0.008449342859796784,-0.20355548771415113
13591000001221,10617,Black Gold Magnolia Tea Co.,143191.0,71595.5,1,1,2018-12-18,2018-12-18,2,1,GLOBAL,0.0,2590,1.0,1.0,1,High Frequency Buyers,-1.9225096091420424,0.88940236639313
13591000001223,10618,Silver Tip Bamboo Imports,4700000.0,2350000.0,1,1,2019-01-02,2019-01-02,2,1,GLOBAL,0.0,2575,1.0,1.0,1,High Frequency Buyers,-2.168603693841553,1.199087805891231
13591000001229,10622,White Pearl Magnolia Tea Co. 1F2,2177719.47,17997.681570247936,88,58,2018-04-18,2025-09-29,34,1,GLOBAL,7.45,113,1.517,1.0,3,Strategic High-Value,1.3034085494265073,-0.43563008193872127
13591000001231,10624,White Pearl Rosewood Tea Works,2651700.0,69781.57894736843,28,23,2018-06-21,2025-07-14,27,2,GLOBAL,7.06,190,1.217,0.5,4,High Value One-Off,1.698799292415155,-1.2699891730201749
13591000001233,10625,Assam Rosewood Exports,657000.0,21193.548387096773,20,16,2018-11-27,2025-10-01,15,1,GLOBAL,6.84,111,1.25,1.0,3,Strategic High-Value,0.18411207151534567,-0.2685023642589132
13591000001239,10630,White Pearl Magnolia Holdings 67E,128894.0,5604.086956521739,11,9,2018-06-22,2025-08-05,13,1,GLOBAL,7.12,168,1.222,1.0,3,Strategic High-Value,0.03939949872676348,-0.25563913754491346
13591000001245,10633,Matcha Jasmine Distributors C8C,9520970.0,179640.94339622642,48,37,2018-06-14,2025-09-23,10,1,GLOBAL,7.28,119,1.297,1.0,3,Strategic High-Value,0.6799938746469145,-0.3126311862841628
13591000001247,10635,Ceylon Palm Distributors EF1,62000.0,20666.666666666668,2,2,2020-06-30,2022-03-03,3,1,GLOBAL,1.67,1419,1.0,1.0,1,High Frequency Buyers,-1.2966891893031836,0.4711169097898682
13591000001251,10638,TeaLeaf Sage Tea Co.,1406090.0,87880.625,10,8,2018-10-05,2025-06-16,11,1,GLOBAL,6.7,218,1.25,1.0,3,Strategic High-Value,-0.06737417279327682,-0.1851054285457813
13591000001255,10642,Black Gold Clover Beverages 8A8,10185.2,679.0133333333334,8,8,2020-10-09,2025-02-14,5,1,GLOBAL,4.35,340,1.0,1.0,3,Strategic High-Value,-0.45895593149202013,-0.024251090557063395
13591000001259,10646,GreenLeaf Palm Imports,34722.22,34722.22,1,1,2020-06-06,2020-06-06,1,1,GLOBAL,0.0,2054,1.0,1.0,1,High Frequency Buyers,-1.7526794583384266,0.7578612801832081
13591000001269,10653,Black Gold Hibiscus Holdings 281,198450.0,13230.0,11,8,2018-05-03,2025-07-23,11,1,GLOBAL,7.22,181,1.375,1.0,3,Strategic High-Value,0.026300401607670415,-0.23514300651317713
13591000001275,10662,Oolong Willow Imports A78,50972913.03,435665.92333333334,99,52,2018-04-09,2025-08-05,41,1,GLOBAL,7.32,168,1.904,1.0,3,Strategic High-Value,1.3261513069441346,0.031560589127833806
13591000001277,10663,Sencha Orchid Beverages 055,70000.0,70000.0,1,1,2025-09-17,2025-09-17,1,1,GLOBAL,0.0,125,1.0,1.0,1,High Frequency Buyers,-1.140564090063376,0.3086578783248008
13591000001279,10664,White Pearl Palm Trading 12F,4454777.04,25899.866511627908,84,45,2018-04-06,2025-10-07,80,1,GLOBAL,7.5,105,1.867,1.0,3,Strategic High-Value,1.3150430134880766,-0.30489872563193615
13591000001283,10666,Sencha Lotus Exports,523285.4,9514.28,53,32,2018-07-04,2025-09-29,10,1,GLOBAL,7.24,113,1.656,1.0,3,Strategic High-Value,0.5908364106463802,-0.30700707615931305
13591000001285,10667,Ceylon Sage Tea Co. 3B8,234050.0,58512.5,4,4,2018-05-17,2020-08-21,3,1,GLOBAL,2.26,1978,1.0,1.0,1,High Frequency Buyers,-1.3588415923695554,0.5526095775669145
13591000001287,10668,Black Gold Sage Tea Co.,177020.0,35404.0,4,4,2019-10-21,2024-06-05,5,1,GLOBAL,4.62,594,1.0,1.0,3,Strategic High-Value,-0.5935190911221333,0.038426501443203344
13591000001289,10669,TeaLeaf Orchid Beverages 7DB,1117740.0,50806.36363636364,8,6,2018-12-05,2025-06-18,18,1,GLOBAL,6.54,216,1.333,1.0,3,Strategic High-Value,-0.08457817821189553,-0.15899230938728162
