customerid,cuscode,customer,country,risk_band_predicted,prob_high,prob_medium,prob_low,risk_score,risk_bucket,total_outstanding_usd,total_outstanding_lkr,max_overdue_days,avg_overdue_days,invoice_count,receipt_count,debit_note_count,credit_note_count,behaviour_cluster,cluster_name,unique_products,unique_categories,top_category,outstanding_0_30,outstanding_31_60,outstanding_61_90,outstanding_91_plus
1459330000382,12797,Sencha Palm Holdings,SRI LANKA,Medium,0.2096,0.714,0.0764,21.0,Low Risk,98.87203816884829,29500.0,4,2.0,2,0.0,0.0,0.0,4.0,High Value One-Off,3.0,2.0,GLOBAL,98.87203816884829,0.0,0.0,0.0
1466110000110,12737,TeaLeaf Sage Beverages,SRI LANKA,Medium,0.2148,0.7136,0.0716,21.5,Low Risk,335.0702311987722,100005.0,3,1.5,2,0.0,0.0,0.0,4.0,High Value One-Off,3.0,2.0,RETAIL,335.0702311987722,0.0,0.0,0.0
14689000003384,12116,Matcha Palm Tea Works B62,SRI LANKA,High,0.833,0.1668,0.0002,83.3,High Risk,1601.8392936315568,478194.4,68,30.4,5,0.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,1393.3010325451346,69.46698343856254,139.0712776478598,0.0
14715000006747,12555,Sencha Hibiscus Holdings 793,SRI LANKA,High,0.97,0.0,0.03,97.0,High Risk,329.6378849434508,100595.0,576,576.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,3.0,1.0,GLOBAL,0.0,0.0,0.0,329.6378849434508
14737000000217,11764,TeaLeaf Lotus Trading,SRI LANKA,Medium,0.1366,0.6846,0.1788,13.7,Low Risk,5307.78563613406,1585000.0,44,13.5,4,0.0,0.0,0.0,3.0,Strategic High-Value,6.0,1.0,GLOBAL,4318.474223705894,989.311412428166,0.0,0.0
14737000000497,11766,Ceylon Jasmine Beverages 48E,SRI LANKA,High,0.843,0.0527,0.1043,84.3,High Risk,448.4400000000001,132167.5,1185,778.0,2,0.0,0.0,0.0,3.0,Strategic High-Value,21.0,1.0,GLOBAL,0.0,0.0,0.0,448.4400000000001
14775000002429,12590,GreenLeaf Rosewood Imports,SRI LANKA,High,0.5774,0.002,0.4206,57.7,Medium Risk,772.5158702723219,230400.0,1,1.0,1,0.0,0.0,0.0,4.0,High Value One-Off,23.0,2.0,FOOD SERVICE,772.5158702723219,0.0,0.0,0.0
14789000006004,12385,White Pearl Orchid Beverages B60,SRI LANKA,High,0.8979,0.0095,0.0926,89.8,High Risk,220.7314913956714,65700.0,72,72.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,16.0,1.0,GLOBAL,0.0,0.0,220.7314913956714,0.0
14804000007818,12574,Matcha Lotus Distributors,SOUTH KOREA,High,0.6842,0.2268,0.089,68.4,Medium Risk,104.16,31111.2,67,36.0,2,1.0,0.0,0.0,4.0,High Value One-Off,12.0,2.0,FOOD SERVICE,89.66,0.0,14.5,0.0
14832000001124,11932,Herbal Rosewood Exports,SRI LANKA,High,0.9335,0.0158,0.0507,93.4,High Risk,26.49358632352178,7965.0,445,445.0,1,0.0,0.0,0.0,4.0,High Value One-Off,10.0,2.0,FOOD SERVICE,0.0,0.0,0.0,26.49358632352178
14832000001183,11934,Matcha Willow Exports,SRI LANKA,High,0.9518,0.039,0.0092,95.2,High Risk,82928.39543083005,24633051.8,158,85.71428571428571,7,0.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,14455.8097229854,14446.26369215656,14454.53522089955,39571.78679478854
1483770000226,12774,White Pearl Sage Imports,SRI LANKA,High,0.8422,0.0245,0.1333,84.2,High Risk,410.739445002156,122500.0,9,9.0,1,0.0,0.0,0.0,4.0,High Value One-Off,2.0,2.0,GLOBAL,410.739445002156,0.0,0.0,0.0
14858000008544,12417,Ceylon Hibiscus Holdings,SRI LANKA,High,0.4704,0.3847,0.1449,47.0,Medium Risk,102.84392964375706,30680.0,11,11.0,2,0.0,0.0,0.0,3.0,Strategic High-Value,12.0,1.0,GLOBAL,102.84392964375706,0.0,0.0,0.0
14943000000073,11848,Oolong Willow Distributors 611,SRI LANKA,High,0.539,0.42,0.0411,53.9,Medium Risk,1380.4765945319152,411782.8,1173,248.0,5,0.0,0.0,0.0,4.0,High Value One-Off,14.0,2.0,RETAIL,1104.1834114158034,276.2291607419768,0.0,0.064022374134969
14955000004272,12392,Ceylon Lotus Tea Co. ECD,SRI LANKA,Low,0.0447,0.005,0.9503,4.5,Low Risk,115.5669695772422,34515.0,0,0.0,1,0.0,0.0,0.0,4.0,High Value One-Off,3.0,2.0,FOOD SERVICE,115.5669695772422,0.0,0.0,0.0
14974000013799,12509,Darjeeling Sage Exports,SRI LANKA,Medium,0.2109,0.7558,0.0334,21.1,Low Risk,141.00137481531024,42040.0,88,20.571428571428573,7,0.0,0.0,0.0,4.0,High Value One-Off,12.0,2.0,FOOD SERVICE,134.49271932047952,0.0,6.508655494830704,0.0
14986000010403,12703,Darjeeling Rosewood Beverages,SRI LANKA,High,0.5219,0.4563,0.0219,52.2,Medium Risk,1499.2171515063324,443556.0,193,85.42857142857143,7,0.0,0.0,0.0,4.0,High Value One-Off,2.0,2.0,FOOD SERVICE,716.4017315462478,0.0,233.3250972694914,549.4903226905931
15031000003326,12004,Herbal Rosewood Tea Works,SRI LANKA,High,0.9051,0.0067,0.0882,90.5,High Risk,16.26096781656211,4850.0,2,2.0,1,0.0,0.0,0.0,4.0,High Value One-Off,16.0,2.0,RETAIL,16.26096781656211,0.0,0.0,0.0
15164000008964,12566,Silver Tip Hibiscus Exports 899,SRI LANKA,High,0.6825,0.1303,0.1872,68.2,Medium Risk,11944.487615607706,3501110.0,362,101.1,10,0.0,0.0,0.0,1.0,High Frequency Buyers,12.0,1.0,GLOBAL,981.113365591302,50.38106128275817,0.0,10912.993188733646
1518220000641,12847,GreenLeaf Sage Tea Co. 5B8,SRI LANKA,High,0.9271,0.002,0.0709,92.7,High Risk,17.27733450664549,5151.9,44,44.0,1,1.0,0.0,0.0,1.0,High Frequency Buyers,3.0,1.0,GLOBAL,0.0,17.27733450664549,0.0,0.0
1521220000610,12823,Silver Tip Hibiscus Trading 174,SRI LANKA,High,0.6102,0.3528,0.037,61.0,Medium Risk,1515.2765600145178,452000.0,102,25.5,4,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,1312.0068997729793,0.0,0.0,203.2696602415386
15244000001950,12062,TeaLeaf Fern Trading 4F3,SRI LANKA,High,0.9768,0.007,0.0162,97.7,High Risk,0.0642721004089471,11.6,2015,2015.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,39.0,1.0,GLOBAL,0.0,0.0,0.0,0.0642721004089471
15288000003146,12267,Sencha Fern Holdings,ISRAEL,High,0.9171,0.0442,0.0388,91.7,High Risk,898.4700000000012,277789.2,1141,903.0,3,0.0,0.0,0.0,1.0,High Frequency Buyers,8.0,1.0,FOOD SERVICE,0.0,0.0,0.0,898.4700000000012
15306000005303,12348,Golden Bud Maple Imports 044,SRI LANKA,High,0.7652,0.2152,0.0195,76.5,High Risk,3298.3648585335795,984737.5,35,16.8,5,1.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,3286.6103633631733,11.75449517040613,0.0,0.0
15316000000813,11985,TeaLeaf Lotus Imports CEA,NETHERLANDS,High,0.884,0.0537,0.0624,88.4,High Risk,1376603.535204137,430807693.59999996,1295,757.0666666666667,30,1.0,1.0,5.0,4.0,High Value One-Off,330.0,3.0,FOOD SERVICE,0.0,0.0,0.0,1376603.535204137
15325000004691,12090,GreenLeaf Hibiscus Tea Works,SRI LANKA,High,0.9055,0.0053,0.0891,90.6,High Risk,0.0075632658851898,1.4,2009,2009.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,23.0,1.0,GLOBAL,0.0,0.0,0.0,0.0075632658851898
15340000005043,12587,Ceylon Clover Tea Co. B78,SRI LANKA,High,0.6107,0.2579,0.1314,61.1,Medium Risk,267.1843019605296,79750.0,60,31.666666666666668,3,0.0,0.0,0.0,3.0,Strategic High-Value,3.0,1.0,GLOBAL,169.92995972182854,97.25434223870106,0.0,0.0
15351000006191,12498,Oolong Bamboo Imports,SRI LANKA,Low,0.1115,0.0042,0.8843,11.2,Low Risk,84.34005911836526,25200.0,0,0.0,1,1.0,0.0,0.0,4.0,High Value One-Off,43.0,2.0,RETAIL,84.34005911836526,0.0,0.0,0.0
1538550000119,12760,Sencha Maple Tea Co.,SRI LANKA,High,0.6921,0.2357,0.0721,69.2,Medium Risk,3539.675027586427,1053504.0,238,51.42857142857143,7,1.0,0.0,0.0,4.0,High Value One-Off,16.0,2.0,FOOD SERVICE,1872.7707987996714,1389.909303869704,0.0,276.9949249170512
1539770001726,12843,Herbal Lotus Exports,OMAN,High,0.5888,0.0191,0.3921,58.9,Medium Risk,45786.11,13657891.3,22,22.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,30.0,1.0,FOOD SERVICE,45786.11,0.0,0.0,0.0
1542330000127,12736,Ceylon Magnolia Trading,SRI LANKA,Medium,0.2075,0.7709,0.0216,20.8,Low Risk,385.5548197757411,115050.0,18,7.0,3,0.0,0.0,0.0,4.0,High Value One-Off,2.0,2.0,FOOD SERVICE,385.5548197757411,0.0,0.0,0.0
15450000002168,11971,Matcha Ivy Exports 686,SRI LANKA,Medium,0.4066,0.4897,0.1037,40.7,Medium Risk,466.7260229004341,139240.0,20,14.0,3,0.0,0.0,0.0,4.0,High Value One-Off,3.0,3.0,RETAIL,466.7260229004341,0.0,0.0,0.0
15506000004557,12239,Assam Lotus Exports,RUSSIA,Medium,0.2519,0.6268,0.1213,25.2,Low Risk,162193.77999999997,48293772.8,45,21.75,4,0.0,0.0,0.0,4.0,High Value One-Off,222.0,2.0,FOOD SERVICE,141648.84999999998,20544.93,0.0,0.0
15568000007092,12684,Ceylon Bamboo Holdings,SRI LANKA,High,0.5781,0.0033,0.4186,57.8,Medium Risk,299.7559704750428,89400.0,25,25.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,19.0,1.0,GLOBAL,299.7559704750428,0.0,0.0,0.0
15580000003533,12300,Oolong Fern Imports,SRI LANKA,High,0.8638,0.0107,0.1255,86.4,High Risk,39.98694663403099,11800.0,555,555.0,1,0.0,0.0,0.0,4.0,High Value One-Off,12.0,3.0,RETAIL,0.0,0.0,0.0,39.98694663403099
15600000004920,12448,GreenLeaf Bamboo Beverages 1BE,SRI LANKA,High,0.527,0.4023,0.0708,52.7,Medium Risk,701.0933367281156,208500.0,76,44.666666666666664,3,0.0,0.0,0.0,3.0,Strategic High-Value,4.0,1.0,GLOBAL,233.1280688207477,233.8407621795708,234.1245057277971,0.0
15709000011171,12643,Matcha Magnolia Tea Works,SRI LANKA,Medium,0.2895,0.6955,0.015,29.0,Low Risk,199.13951600582718,59498.7,66,23.666666666666668,3,1.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,198.78256351121598,0.0,0.3569524946111838,0.0
15740000007351,12540,Assam Clover Trading,SRI LANKA,High,0.5846,0.0083,0.4071,58.5,Medium Risk,156.9172861490654,46800.0,1,1.0,1,0.0,0.0,0.0,4.0,High Value One-Off,4.0,2.0,FOOD SERVICE,156.9172861490654,0.0,0.0,0.0
1574220001100,12907,Golden Bud Rosewood Distributors,SRI LANKA,Low,0.0291,0.0,0.9709,2.9,Low Risk,1874.355899351105,560000.0,0,0.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,1874.355899351105,0.0,0.0,0.0
15763000002106,12244,Golden Bud Orchid Tea Co. 38A,SRI LANKA,High,0.8483,0.092,0.0597,84.8,High Risk,4604.912638784736,1419014.8,1240,1224.0,4,1.0,0.0,0.0,4.0,High Value One-Off,63.0,2.0,RETAIL,0.0,0.0,0.0,4604.912638784736
1576550000662,12807,Golden Bud Hibiscus Trading,SAUDI ARABIA,High,0.3846,0.2962,0.3193,38.5,Medium Risk,214794.69,64125472.3,57,14.25,4,0.0,0.0,0.0,1.0,High Frequency Buyers,68.0,1.0,FOOD SERVICE,201923.65,12871.04,0.0,0.0
15767000000039,11849,White Pearl Hibiscus Tea Works,SRI LANKA,High,0.8825,0.005,0.1125,88.2,High Risk,125.7394316845932,37500.0,47,47.0,1,1.0,0.0,0.0,1.0,High Frequency Buyers,2.0,1.0,GLOBAL,0.0,125.7394316845932,0.0,0.0
1576990000294,12785,GreenLeaf Palm Tea Co.,SRI LANKA,High,0.5946,0.3269,0.0785,59.5,Medium Risk,201.73968816014053,60180.0,66,41.833333333333336,6,1.0,0.0,0.0,1.0,High Frequency Buyers,2.0,1.0,FOOD SERVICE,71.10916264882306,83.11310917015851,47.51741634115894,0.0
15791000003948,12556,GreenLeaf Maple Holdings,BULGARIA,High,0.9419,0.0306,0.0275,94.2,High Risk,49325.71,14712066.8,372,199.0,4,3.0,0.0,0.0,4.0,High Value One-Off,34.0,2.0,RETAIL,0.0,46134.75,0.0,3190.960000000001
15853000003467,12526,Assam Maple Distributors 37F,SRI LANKA,High,0.9212,0.0029,0.076,92.1,High Risk,220.5616411126899,65800.0,58,58.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,23.0,1.0,GLOBAL,0.0,220.5616411126899,0.0,0.0
15865000011894,12516,Ceylon Hibiscus Exports 0E9,SRI LANKA,High,0.9721,0.0,0.0279,97.2,High Risk,891.5444595079011,264626.8,46,46.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,10.0,1.0,GLOBAL,0.0,891.5444595079011,0.0,0.0
15941000001381,11999,Matcha Clover Distributors B88,SRI LANKA,Medium,0.1145,0.7991,0.0864,11.5,Low Risk,5867.462411921788,1751614.5,17,11.333333333333334,3,0.0,0.0,0.0,3.0,Strategic High-Value,5.0,1.0,GLOBAL,5867.462411921788,0.0,0.0,0.0
16055000002611,12351,Sencha Jasmine Holdings 02D,SRI LANKA,High,0.9539,0.035,0.0112,95.4,High Risk,79.12985497931359,23600.0,50,32.5,2,0.0,0.0,0.0,4.0,High Value One-Off,10.0,3.0,FOOD SERVICE,39.5320080283478,39.59784695096579,0.0,0.0
16065000003504,11898,GreenLeaf Willow Imports,SRI LANKA,High,0.7685,0.2195,0.012,76.8,High Risk,33090.7617721056,9851370.6,218,82.31818181818181,44,4.0,0.0,1.0,4.0,High Value One-Off,59.0,2.0,RETAIL,26626.47932685574,438.6878749334458,1308.7360224952663,4716.858547821151
16096000002583,12372,Silver Tip Bamboo Tea Works CC6,SRI LANKA,High,0.7453,0.2487,0.006,74.5,High Risk,323.23552977230617,96473.0,55,23.166666666666668,6,4.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,216.96244767816833,106.27308209413786,0.0,0.0
16190000000895,11854,Herbal Hibiscus Tea Works 461,SRI LANKA,High,0.7987,0.0392,0.1621,79.9,High Risk,25439.28571672173,7585937.2,158,67.2,10,0.0,0.0,6.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,7828.985514239067,7849.449921693183,8083.941328112691,1676.9089526767898
16242000001264,11962,Assam Hibiscus Holdings,SRI LANKA,High,0.6554,0.2258,0.1187,65.5,Medium Risk,250.53916693678985,74700.0,34,26.5,2,0.0,0.0,0.0,3.0,Strategic High-Value,25.0,1.0,GLOBAL,54.48237386240804,196.0567930743818,0.0,0.0
1630220001242,12853,Herbal Cedar Tea Works 45E,SRI LANKA,High,0.7712,0.1739,0.0549,77.1,High Risk,987.7839585894177,295000.0,13,13.0,2,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,987.7839585894177,0.0,0.0,0.0
16365000001757,12309,Sencha Sage Beverages 69A,SRI LANKA,High,0.7093,0.0138,0.2769,70.9,High Risk,9928.863281100688,2961210.0,9,9.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,3.0,1.0,GLOBAL,9928.863281100688,0.0,0.0,0.0
16377000006455,12373,Matcha Jasmine Beverages 4E8,SRI LANKA,High,0.9373,0.011,0.0517,93.7,High Risk,1690.911143882652,494184.0,172,172.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,8.0,1.0,GLOBAL,0.0,0.0,0.0,1690.911143882652
16567000004464,12127,TeaLeaf Magnolia Tea Works,UKRAINE,Low,0.0995,0.2638,0.6367,10.0,Low Risk,71220.99,21142580.1,0,0.0,2,0.0,0.0,0.0,3.0,Strategic High-Value,58.0,1.0,RETAIL,71220.99,0.0,0.0,0.0
16576000005399,12686,Matcha Sage Distributors F73,SRI LANKA,High,0.9654,0.0317,0.0029,96.5,High Risk,1012.9049807067277,300000.0,102,81.0,2,0.0,0.0,0.0,1.0,High Frequency Buyers,2.0,1.0,GLOBAL,0.0,606.3656263453738,0.0,406.5393543613538
16667000004732,12591,Darjeeling Sage Holdings,CHINA,High,0.7357,0.1938,0.0705,73.6,High Risk,26021.049999999996,7768702.1,554,285.5,12,5.0,0.0,0.0,4.0,High Value One-Off,119.0,2.0,FOOD SERVICE,24602.91,0.0,0.0,1418.139999999997
16679000008424,12660,Matcha Sage Tea Co.,TURKEY,High,0.9629,0.0025,0.0346,96.3,High Risk,95.5,28254.9,165,165.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,3.0,1.0,BULK,0.0,0.0,0.0,95.5
1677440000909,12863,Golden Bud Magnolia Trading EF2,SRI LANKA,High,0.9419,0.012,0.0461,94.2,High Risk,955.8158206634636,285000.0,39,39.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,0.0,955.8158206634636,0.0,0.0
16817000014163,12701,Darjeeling Bamboo Tea Co.,SRI LANKA,High,0.7366,0.0997,0.1638,73.7,High Risk,71.84402392319379,21060.0,331,212.0,3,0.0,0.0,0.0,4.0,High Value One-Off,3.0,3.0,GLOBAL,0.0,0.0,0.0,71.84402392319379
16834000002189,12302,Silver Tip Bamboo Tea Works 608,SRI LANKA,High,0.718,0.1743,0.1076,71.8,High Risk,1108.5625598491974,329600.0,100,67.42857142857143,7,1.0,0.0,0.0,3.0,Strategic High-Value,32.0,1.0,GLOBAL,200.3173563339007,200.5598893647874,350.6686163770404,357.0166977734689
16946000008630,12661,Oolong Cedar Distributors,NETHERLANDS,High,0.9502,0.0137,0.0362,95.0,High Risk,24266.371715289053,7091887.2,355,248.66666666666666,3,2.0,1.0,0.0,1.0,High Frequency Buyers,4.0,1.0,BULK,0.0,0.0,10841.91846194478,13424.453253344273
16972000000843,11856,GreenLeaf Lotus Tea Co. 7A7,SRI LANKA,Low,0.301,0.2407,0.4583,30.1,Medium Risk,237.40453070768376,70800.0,0,0.0,2,1.0,0.0,0.0,4.0,High Value One-Off,42.0,3.0,FOOD SERVICE,237.40453070768376,0.0,0.0,0.0
16975000004375,12280,Golden Bud Magnolia Distributors,UNITED STATES,High,0.9285,0.0083,0.0632,92.8,High Risk,30.0,9448.4,736,736.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,12.0,1.0,RETAIL,0.0,0.0,0.0,30.0
1697660000602,12808,Oolong Jasmine Imports 918,SRI LANKA,High,0.8952,0.0,0.1048,89.5,High Risk,1534.442383962532,453440.0,140,140.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,0.0,0.0,0.0,1534.442383962532
1703010000709,12809,Silver Tip Clover Exports 8F1,SRI LANKA,Low,0.2661,0.01,0.7239,26.6,Low Risk,234.6220476446758,70100.0,0,0.0,1,1.0,0.0,0.0,1.0,High Frequency Buyers,2.0,1.0,GLOBAL,234.6220476446758,0.0,0.0,0.0
17036000005422,12673,Matcha Bamboo Tea Works,SRI LANKA,High,0.8732,0.0095,0.1173,87.3,High Risk,63.4781206358792,18500.0,197,197.0,1,0.0,0.0,0.0,4.0,High Value One-Off,5.0,2.0,FOOD SERVICE,0.0,0.0,0.0,63.4781206358792
17036000005435,12674,Herbal Hibiscus Distributors D21,SRI LANKA,Low,0.3356,0.0462,0.6181,33.6,Medium Risk,62.44580770436347,18408.0,374,374.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,2.0,1.0,FOOD SERVICE,0.0,0.0,0.0,62.44580770436347
17036000005449,12675,Oolong Lotus Distributors E2C,SRI LANKA,High,0.6037,0.002,0.3943,60.4,Medium Risk,85.44636068501913,25488.0,4,4.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,6.0,1.0,FOOD SERVICE,85.44636068501913,0.0,0.0,0.0
17064000003642,12224,Assam Jasmine Exports,SRI LANKA,Medium,0.1587,0.8221,0.0192,15.9,Low Risk,198.78256351121598,59392.2,5,2.5,2,1.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,198.78256351121598,0.0,0.0,0.0
17067000002650,12339,GreenLeaf Cedar Holdings,SRI LANKA,High,0.6928,0.2425,0.0647,69.3,Medium Risk,201.44063445058774,59354.0,313,155.8,5,1.0,0.0,0.0,4.0,High Value One-Off,11.0,3.0,FOOD SERVICE,79.97809681249045,19.77925015856924,0.0,101.68328747952805
1714770000008,12707,Black Gold Clover Trading,SRI LANKA,Low,0.1585,0.0142,0.8273,15.8,Low Risk,2212.418303940015,660000.0,0,0.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,2212.418303940015,0.0,0.0,0.0
17159000004846,12628,TeaLeaf Cedar Trading 690,SRI LANKA,Low,0.2217,0.1354,0.6429,22.2,Low Risk,4452.597309799344,1327950.0,0,0.0,3,0.0,0.0,0.0,1.0,High Frequency Buyers,3.0,1.0,GLOBAL,4452.597309799344,0.0,0.0,0.0
1718770000332,12768,White Pearl Maple Imports,SRI LANKA,Medium,0.2249,0.703,0.0721,22.5,Low Risk,1087.5550108943285,324528.0,8,5.333333333333333,3,0.0,0.0,0.0,4.0,High Value One-Off,64.0,3.0,RETAIL,1087.5550108943285,0.0,0.0,0.0
17298000002199,12487,Black Gold Bamboo Exports,MALDIVES,High,0.9166,0.0033,0.0801,91.7,High Risk,202.5199999999968,59610.6,511,511.0,1,2.0,0.0,0.0,1.0,High Frequency Buyers,49.0,1.0,RETAIL,0.0,0.0,0.0,202.5199999999968
17415000005916,12573,TeaLeaf Willow Distributors 4FA,SRI LANKA,High,0.9636,0.0,0.0364,96.4,High Risk,96.21234427634388,27741.8,278,278.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,3.0,1.0,GLOBAL,0.0,0.0,0.0,96.21234427634388
17443000008351,12688,Sencha Willow Imports 02B,SRI LANKA,High,0.9319,0.0542,0.0139,93.2,High Risk,1277.1838039248246,380200.0,57,37.0,2,0.0,0.0,0.0,1.0,High Frequency Buyers,2.0,1.0,GLOBAL,523.0760358079077,754.107768116917,0.0,0.0
17446000009640,12662,Darjeeling Maple Beverages,SRI LANKA,High,0.9749,0.0071,0.018,97.5,High Risk,365.9353643308852,109018.0,44,44.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,0.0,365.9353643308852,0.0,0.0
17477000004881,11864,Sencha Jasmine Distributors,SRI LANKA,High,0.9216,0.007,0.0714,92.2,High Risk,99.25615085319914,29500.0,29,29.0,1,0.0,0.0,0.0,4.0,High Value One-Off,2.0,2.0,FOOD SERVICE,99.25615085319914,0.0,0.0,0.0
17537000006842,12429,Herbal Rosewood Tea Co. 0F5,SRI LANKA,Low,0.1095,0.0083,0.8822,11.0,Low Risk,100.7149118652475,30090.0,0,0.0,1,0.0,0.0,0.0,4.0,High Value One-Off,2.0,2.0,RETAIL,100.7149118652475,0.0,0.0,0.0
1754990000472,12813,Matcha Rosewood Tea Works,SRI LANKA,High,0.8446,0.0804,0.0749,84.5,High Risk,1198.1652681274218,355500.0,80,70.0,2,1.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,0.0,591.2064856867394,606.9587824406824,0.0
17623000000747,11877,Silver Tip Magnolia Holdings 7FD,SRI LANKA,High,0.965,0.0033,0.0317,96.5,High Risk,266.8048433079632,78937.0,90,90.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,4.0,1.0,GLOBAL,0.0,0.0,266.8048433079632,0.0
17719000003416,11988,Darjeeling Rosewood Trading AE9,SRI LANKA,Medium,0.1165,0.8318,0.0517,11.6,Low Risk,320.6306280942046,95200.0,87,29.0,3,0.0,0.0,0.0,3.0,Strategic High-Value,12.0,1.0,GLOBAL,116.14312447764881,0.0,204.4875036165558,0.0
17753000004104,12547,Golden Bud Cedar Holdings,REPUBLIC OF UZBEKISTAN,Medium,0.3999,0.5264,0.0737,40.0,Medium Risk,110331.17,32771729.8,68,34.0,2,0.0,3.0,1.0,4.0,High Value One-Off,36.0,2.0,RETAIL,109158.08,0.0,1173.09,0.0
1776110001925,12905,Matcha Rosewood Beverages,SRI LANKA,Low,0.1021,0.0,0.8979,10.2,Low Risk,500.2120699817552,149448.0,0,0.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,17.0,1.0,RETAIL,500.2120699817552,0.0,0.0,0.0
17794000004380,12562,Assam Ivy Tea Co. 13B,SRI LANKA,High,0.6336,0.3564,0.01,63.4,Medium Risk,297.5762540998063,88467.40000000001,80,60.0,4,0.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,0.0,237.2239603307564,60.35229376904992,0.0
17807000003478,12522,Black Gold Willow Exports,SRI LANKA,High,0.6919,0.1482,0.1599,69.2,Medium Risk,24893.744285039185,7410966.8,98,30.153846153846153,13,0.0,0.0,0.0,4.0,High Value One-Off,287.0,2.0,RETAIL,13097.273246880854,6149.488058458737,3307.167486645457,2339.815493054139
1782880000557,12846,Darjeeling Lotus Imports,SRI LANKA,Low,0.1053,0.0533,0.8414,10.5,Low Risk,11223.525249251992,3351919.4,0,0.0,8,0.0,0.0,0.0,1.0,High Frequency Buyers,66.0,1.0,RETAIL,11223.525249251992,0.0,0.0,0.0
17859000000105,11772,White Pearl Maple Exports,SRI LANKA,High,0.8704,0.0815,0.0481,87.0,High Risk,4734.550780656752,1489351.9,735,468.93939393939394,33,0.0,0.0,0.0,4.0,High Value One-Off,234.0,3.0,RETAIL,16.92938016958415,6.616905210103119,0.0,4711.004495277065
17862000007943,12542,Ceylon Jasmine Exports,UNITED STATES,Low,0.2351,0.0148,0.7501,23.5,Low Risk,3449.7,1029037.6,0,0.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,10.0,1.0,FOOD SERVICE,3449.7,0.0,0.0,0.0
17871000000043,10318,Sencha Maple Tea Co. 5D4,SRI LANKA,Medium,0.4099,0.5818,0.0083,41.0,Medium Risk,250.37124455003476,74800.5,2416,807.0,3,0.0,0.0,1.0,0.0,No Sales History,0.0,0.0,Unknown,250.32668720222176,0.0,0.0,0.0445573478129861
17912000004209,12461,Matcha Bamboo Tea Works 27F,SRI LANKA,High,0.7764,0.0953,0.1283,77.6,High Risk,38984.65758589563,11605885.3,467,142.52380952380952,21,0.0,0.0,0.0,3.0,Strategic High-Value,5.0,1.0,GLOBAL,8746.199302745752,1010.031727487499,16284.81239692926,12943.614158733117
17920000003360,12449,Oolong Orchid Tea Co. 910,SRI LANKA,High,0.6381,0.2392,0.1227,63.8,Medium Risk,5927.407613598735,1746778.1,474,79.26315789473684,19,0.0,0.0,0.0,3.0,Strategic High-Value,2.0,1.0,GLOBAL,153.9938122218173,2553.782944515696,0.0,3219.630856861222
17922000007740,12525,Darjeeling Lotus Exports 360,UNITED KINGDOM,High,0.7962,0.0589,0.145,79.6,High Risk,71936.64861873547,21378644.0,0,0.0,1,1.0,0.0,0.0,4.0,High Value One-Off,119.0,3.0,RETAIL,71936.64861873547,0.0,0.0,0.0
17928000012378,12160,Assam Palm Tea Co.,SRI LANKA,High,0.8863,0.0745,0.0392,88.6,High Risk,197.77676129341876,58752.0,101,87.0,2,0.0,0.0,0.0,4.0,High Value One-Off,13.0,3.0,FOOD SERVICE,0.0,0.0,98.8076554380182,98.96910585540056
